School Name,School State,Zip Code,School Locale,Rate of Full Time Faculty,Faculty Avg. Salary,Enrollment Size,Percent Males,Percent Females,4 Year Retention Rate,Median Househould Income,Avg. Age of Entry,Admission Rate,Avg. Cost,Out of State Cost,In State Cost,Average Net Price (Public),Average Net Price (Private),Percent that Received Pell Grant,Percent of Undergraduates that Receive Federal Loan,90th Percentile Cumulative Loan Debt,150% 4 Year Completion Rate (Pooled),Percent Repaying Not in Default 5 Years,Three Year Default Rate,Undergraduate Federal Loan Repayment Rate,Median Earnings for Students Not Enrolled 10 Years,Catholic,Average Net Price,Out-In State Tuition Ratio,Debt to Earnings Ratio
Randolph-Macon College,VA,23005-5505,21,0.6389,8453.0,1530.0,0.4745,0.5255,0.8381,76295.0,19.0,0.7089,54811.0,42550.0,42550.0,,26370.0,0.2023,0.6001,33000.0,0.6671,0.8,0.022,0.94673780098358,53288.0,0,26370.0,1.0,0.6192763849271881
Randolph College,VA,24503-1555,13,1.0,8399.0,547.0,0.3876,0.6124,0.6807,68832.0,20.0,0.8955,57365.0,41131.0,41131.0,,20625.0,0.3667,0.7283,34000.0,0.5505,0.7183673469,0.068,0.9417426022352,46968.0,0,20625.0,1.0,0.7238971214443877
Bon Secours Memorial College of Nursing,VA,23227-1149,21,0.6905,7759.0,448.0,0.067,0.933,,70965.0,29.0,,,,,,,0.1245,0.5022,40000.0,0.8571,0.8072916667,0.014,0.95036533927425,61640.0,1,,,0.6489292667099286
University of Richmond,VA,23173,12,0.6913,12179.0,3110.0,0.4756,0.5244,0.935,83716.0,20.0,0.2833,66905.0,54690.0,54690.0,,25838.0,0.1833,0.3572,27000.0,0.8793,0.7874109264,0.012,0.84226591197577,69310.0,0,25838.0,1.0,0.38955417688645216
Roanoke College,VA,24153-3794,22,0.8173,7856.0,1953.0,0.4224,0.5776,0.7791,74630.0,19.0,0.748,59836.0,45559.0,45559.0,,25135.0,0.2572,0.6733,35000.0,0.6836,0.8130177515,0.035,0.91376492059511,50770.0,0,25135.0,1.0,0.689383494189482
Shenandoah University,VA,22601-5195,13,0.5754,8108.0,2036.0,0.4018,0.5982,0.8397,74666.0,21.0,0.7438,46501.0,33180.0,33180.0,,27124.0,0.2468,0.6991,31075.0,0.5863,0.6588235294,0.039,0.97362783628858,50385.0,0,27124.0,1.0,0.6167510171678079
Southern Virginia University,VA,24416,32,1.0,5762.0,1052.0,0.4715,0.5285,0.8125,65610.0,20.0,0.9803,28100.0,17280.0,17280.0,,19000.0,0.4897,0.6002,31695.0,0.3104,0.6193293886,0.077,0.9777687045082,36607.0,0,19000.0,1.0,0.8658180129483433
Strayer University-Virginia,VA,22201,12,0.0815,7888.0,4319.0,0.3332,0.6668,0.4286,,33.0,,28149.0,13515.0,13515.0,,24041.0,0.4733,0.606,43000.0,0.5714,0.3045798943,0.113,1.05959260672499,43590.0,0,24041.0,1.0,0.9864647855012617
Sweet Briar College,VA,24595-9998,22,0.8627,6806.0,334.0,0.0,1.0,0.6455,72916.0,20.0,0.7942,37744.0,22020.0,22020.0,,25039.0,0.3065,0.5625,41000.0,0.3941,0.7842323651,0.025,0.95581455959766,48425.0,0,25039.0,1.0,0.8466701084150748
The University of Virginia's College at Wise,VA,24293-4400,32,1.0,7914.0,1122.0,0.4929,0.5071,0.6743,48782.0,22.0,0.5941,22289.0,28661.0,10252.0,10061.0,,0.3303,0.3119,29919.0,0.4601,0.6331444759,0.13,1.02622211379633,41055.0,0,10061.0,2.7956496293406166,0.7287541103397881
Virginia Polytechnic Institute and State University,VA,24061-0131,13,0.9846,11675.0,29196.0,0.572,0.428,0.9259,77607.0,19.0,0.7004,26834.0,32835.0,13691.0,21198.0,,0.1579,0.3896,31000.0,0.8469,0.8347745522,0.016,0.85444126828177,73159.0,0,21198.0,2.3982908480023375,0.4237346054484069
Virginia Commonwealth University,VA,23284-2512,12,0.6286,9856.0,22065.0,0.391,0.609,0.8304,72221.0,21.0,0.8714,31235.0,35904.0,14596.0,22021.0,,0.2878,0.4756,33000.0,0.6714,0.6127996046,0.045,0.97436537529393,50106.0,0,22021.0,2.4598520142504796,0.6586037600287391
University of Virginia-Main Campus,VA,22903-2628,23,0.9474,14712.0,16723.0,0.4508,0.5492,0.9733,79524.0,20.0,0.2394,33493.0,50900.0,17798.0,20397.0,,0.134,0.2496,30684.0,0.9448,0.8852071006,0.016,0.8267168243114,77048.0,0,20397.0,2.85987189571862,0.39824524971446373
Virginia Military Institute,VA,24450-0304,32,1.0,8743.0,1698.0,0.8592,0.1408,0.8282,73425.0,19.0,0.5954,31494.0,45962.0,19118.0,17804.0,,0.1549,0.635,30000.0,0.7867,0.8708010336,0.017,0.84096958328266,71910.0,0,17804.0,2.40412177005963,0.4171881518564873
Virginia State University,VA,23806,21,0.609,7851.0,4019.0,0.4153,0.5847,0.6509,59119.0,20.0,0.9505,23239.0,20909.0,9154.0,16970.0,,0.7122,0.7815,41017.0,0.3884,0.3447332421,0.151,1.08299838276855,41987.0,0,16970.0,2.2841380817129124,0.9768976111653607
Virginia Union University,VA,23220,12,0.4792,5957.0,1070.0,0.4897,0.5103,0.6824,59784.0,20.0,0.631,31395.0,17861.0,17861.0,,21813.0,0.767,0.7754,40000.0,0.3072,0.2613065327,0.19,1.07714381625697,37830.0,0,21813.0,1.0,1.0573618821041502
Virginia Wesleyan University,VA,23455,11,0.7143,8413.0,1321.0,0.4141,0.5859,0.5932,71508.0,21.0,0.7684,50040.0,36860.0,36860.0,,23425.0,0.4101,0.6714,37000.0,0.4972,0.642118863,0.076,1.02716985098583,43579.0,0,23425.0,1.0,0.8490327910231993
Washington and Lee University,VA,24450-2116,32,0.806,10192.0,1843.0,0.4965,0.5035,0.9768,80995.0,19.0,0.1857,70500.0,54830.0,54830.0,,22615.0,0.1066,0.2231,29500.0,0.9468,0.9101123596,0.008,0.82660401515251,86020.0,0,22615.0,1.0,0.34294350151127645
Central Washington University,WA,98926-7501,32,0.6262,8077.0,10946.0,0.4762,0.5238,0.7078,63170.0,23.0,0.8492,22827.0,23954.0,8273.0,15397.0,,0.3526,0.486,32500.0,0.562,0.6781633077,0.069,0.96860413615007,55685.0,0,15397.0,2.8954430073733834,0.5836401185238395
City University of Seattle,WA,98121,11,0.0876,6973.0,659.0,0.5387,0.4613,,67486.0,31.0,,,,,,,0.2209,0.2571,35298.0,0.4167,0.6300417246,0.062,0.99164317246622,58510.0,0,,,0.6032814903435311
Cornish College of the Arts,WA,98121,11,0.3741,6598.0,599.0,0.3255,0.6745,0.7447,69763.0,20.0,0.7347,57913.0,33360.0,33360.0,,39078.0,0.3408,0.8368,37000.0,0.5667,0.6836518047,0.032,0.96121376596637,38982.0,0,39078.0,1.0,0.9491560207275153
Eastern Washington University,WA,99004-2496,31,0.7246,9097.0,9829.0,0.4582,0.5418,0.7017,56952.0,22.0,0.957,20432.0,25057.0,7526.0,12607.0,,0.3644,0.6586,34500.0,0.4866,0.6992738146,0.054,0.98611888933215,52667.0,0,12607.0,3.329391442997608,0.6550591451952835
The Evergreen State College,WA,98505-0001,22,0.7079,9089.0,2527.0,0.4131,0.5869,0.6623,63843.0,26.0,0.9785,23235.0,27537.0,8217.0,13604.0,,0.4682,0.5129,29300.0,0.5241,0.6532374101,0.084,0.98714689069931,40782.0,0,13604.0,3.3512230741146403,0.7184542199990192
Gonzaga University,WA,99258-0001,12,0.5549,9760.0,5128.0,0.4698,0.5302,0.939,67848.0,19.0,0.617,59439.0,45140.0,45140.0,,33793.0,0.1333,0.4342,37000.0,0.8518,0.889943074,0.013,0.85174994860273,69468.0,1,33793.0,1.0,0.5326193355213912
Heritage University,WA,98948,41,0.2913,6885.0,790.0,0.2392,0.7608,0.7368,46851.0,24.0,,26807.0,18029.0,18029.0,,10056.0,0.7001,0.538,39438.0,0.3548,0.4842767296,0.068,1.01246174921707,46046.0,0,10056.0,1.0,0.8564913347522043
Northwest University,WA,98083-0579,21,0.2658,6888.0,903.0,0.3278,0.6722,0.7352,71872.0,25.0,0.9317,43017.0,32960.0,32960.0,,22194.0,0.3282,0.6595,30500.0,0.5655,0.7254901961,0.041,0.91416457798064,48096.0,0,22194.0,1.0,0.634148369926813
Pacific Lutheran University,WA,98447-0003,21,0.7115,7835.0,2650.0,0.3615,0.6385,0.8105,65366.0,21.0,0.8603,55217.0,43674.0,43674.0,,23058.0,0.3322,0.5565,37314.0,0.6817,0.8241610738,0.024,0.90900270305775,57049.0,0,23058.0,1.0,0.6540693088397693
University of Puget Sound,WA,98416,12,0.804,10767.0,2298.0,0.4077,0.5923,0.8086,72356.0,20.0,0.8381,65550.0,51740.0,51740.0,,35149.0,0.1603,0.456,39750.0,0.7588,0.8731019523,0.026,0.8672655934137,61842.0,0,35149.0,1.0,0.6427670515183855
Saint Martin's University,WA,98503-7500,13,0.545,6503.0,1354.0,0.4778,0.5222,0.7764,61347.0,23.0,0.9591,50510.0,38560.0,38560.0,,22668.0,0.3799,0.4855,34500.0,0.6382,0.7379518072,0.023,0.95207350549726,55283.0,1,22668.0,1.0,0.624061646437422
Seattle Pacific University,WA,98119-1997,11,0.5,8661.0,2709.0,0.3355,0.6645,0.8091,72206.0,20.0,0.9061,58207.0,45078.0,45078.0,,26505.0,0.3039,0.5796,35500.0,0.677,0.851303735,0.02,0.887666337335,57097.0,0,26505.0,1.0,0.621748953535212
Seattle University,WA,98122-4340,11,0.6887,9588.0,4618.0,0.3954,0.6046,0.878,70785.0,21.0,0.7848,61104.0,46590.0,46590.0,,34802.0,0.1933,0.5325,30000.0,0.7364,0.7879291251,0.021,0.85297876381753,69303.0,1,34802.0,1.0,0.4328816934331847
Walla Walla University,WA,99324-1198,23,1.0,5565.0,1597.0,0.5066,0.4934,0.7836,59374.0,20.0,,37626.0,28881.0,28881.0,,20571.0,0.2795,0.5626,37500.0,0.5849,0.7397094431,0.017,0.92929947067549,53236.0,0,20571.0,1.0,0.7044105492523856
Washington State University,WA,99164-5910,32,0.7767,10066.0,25653.0,0.4687,0.5313,0.7896,63710.0,22.0,0.758,25762.0,26419.0,11841.0,16358.0,,0.3103,0.4133,32417.0,0.5954,0.7878522092,0.046,0.94195661681388,61080.0,0,16358.0,2.2311460180727978,0.5307301899148658
University of Washington-Seattle Campus,WA,98195-4550,11,0.7969,13362.0,30839.0,0.4573,0.5427,0.9485,69752.0,22.0,0.5176,26249.0,38166.0,11465.0,13297.0,,0.2071,0.244,28000.0,0.8419,0.8090981327,0.022,0.86603504916366,68925.0,0,13297.0,3.32891408634976,0.4062386652158143
Western Washington University,WA,98225-9008,13,0.6872,10148.0,15098.0,0.4269,0.5731,0.8213,66707.0,21.0,0.9038,23565.0,24690.0,8343.0,16529.0,,0.2519,0.3802,30438.0,0.6828,0.7633570793,0.027,0.91620504363146,54976.0,0,16529.0,2.959367134124416,0.5536597788125728
Whitman College,WA,99362,13,0.75,8744.0,1545.0,0.4304,0.5696,0.8944,70542.0,19.0,0.5592,68082.0,53820.0,53820.0,,38672.0,0.1153,0.402,27500.0,0.886,0.9128205128,0.01,0.69351846545524,59340.0,0,38672.0,1.0,0.46343107516009435
Whitworth University,WA,99251,21,0.9693,7480.0,2403.0,0.4124,0.5876,0.8391,63739.0,22.0,0.9138,58434.0,44940.0,44940.0,,25557.0,0.3042,0.5574,35250.0,0.7699,0.7541133455,0.026,0.90771933936398,55248.0,0,25557.0,1.0,0.6380321459600348
Alderson Broaddus University,WV,26416-2035,32,0.7089,5565.0,821.0,0.5688,0.4312,0.4961,44559.0,20.0,0.4713,40669.0,29220.0,29220.0,,20189.0,0.5203,0.823,33500.0,0.3702,0.675257732,0.083,1.00358970170766,44617.0,0,20189.0,1.0,0.7508348835645606
Bethany College,WV,26032,41,0.7302,6033.0,503.0,0.5567,0.4433,0.6092,53018.0,19.0,0.953,44153.0,30666.0,30666.0,,18298.0,0.4255,0.781,43630.0,0.3906,0.6583629893,0.159,1.04791160060578,46114.0,0,18298.0,1.0,0.9461334952509
Bluefield State College,WV,24701-2198,32,0.6604,6825.0,1228.0,0.3567,0.6433,0.5638,36594.0,24.0,0.9447,15791.0,14352.0,7488.0,8367.0,,0.5475,0.5129,37563.0,0.2824,0.3680884676,0.179,1.04846582205358,35878.0,0,8367.0,1.9166666666666667,1.04696471375216
University of Charleston,WV,25304,13,0.5392,6658.0,1893.0,0.5573,0.4427,0.6486,50707.0,24.0,0.5004,43042.0,31400.0,31400.0,,22284.0,0.3585,0.456,31000.0,0.4227,0.6633499171,0.064,1.02141259303443,48303.0,0,22284.0,1.0,0.6417820839285344
Concord University,WV,24712,32,0.6753,6439.0,1496.0,0.4164,0.5836,0.5892,41360.0,21.0,0.8192,17248.0,18037.0,8385.0,9007.0,,0.4922,0.4997,33620.0,0.3873,0.5640413683,0.156,1.03658517382207,37985.0,0,9007.0,2.1511031604054858,0.8850862182440437
Davis & Elkins College,WV,26241-3996,33,0.449,5759.0,758.0,0.4142,0.5858,0.6879,46441.0,21.0,0.398,41723.0,29630.0,29630.0,,17388.0,0.4786,0.6759,32367.0,0.4085,0.5855421687,0.141,0.99520869163798,39510.0,0,17388.0,1.0,0.8192103264996203
Fairmont State University,WV,26554-2470,32,0.9112,6581.0,3375.0,0.4201,0.5799,0.6227,42179.0,22.0,0.8536,16578.0,16814.0,7738.0,10161.0,,0.416,0.5502,33495.0,0.3881,0.4748953975,0.125,1.02680400240541,35930.0,0,10161.0,2.1729128973895064,0.9322293348177011
Glenville State College,WV,26351-1292,33,0.6082,6184.0,1152.0,0.5972,0.4028,0.5444,38830.0,22.0,,20156.0,8818.0,7308.0,13714.0,,0.4596,0.5215,34501.0,0.3543,0.3858173077,0.207,1.03743546614993,36583.0,0,13714.0,1.2066228790366722,0.9430883197113413
Marshall University,WV,25755,13,0.7472,7934.0,7750.0,0.4288,0.5712,0.7255,45141.0,21.0,0.8689,19118.0,19266.0,8412.0,8370.0,,0.395,0.5011,37270.0,0.4725,0.4804137324,0.096,1.03319609832291,41700.0,0,8370.0,2.290299572039943,0.8937649880095924
Ohio Valley University,WV,26105-8000,13,0.2167,4550.0,280.0,0.5536,0.4464,0.5443,52818.0,20.0,0.6928,31597.0,21900.0,21900.0,,17988.0,0.3347,0.5073,31000.0,0.418,0.5945945946,0.141,1.00703804173697,37131.0,0,17988.0,1.0,0.8348819046080095
Shepherd University,WV,25443,31,0.5657,7186.0,2631.0,0.4139,0.5861,0.7055,62744.0,22.0,0.9628,17943.0,18224.0,7784.0,11021.0,,0.3149,0.4516,33485.0,0.4838,0.5891341256,0.084,1.01042072717336,45723.0,0,11021.0,2.3412127440904418,0.7323447717778798
West Virginia State University,WV,25112-1000,22,0.6306,5883.0,1643.0,0.4358,0.5642,0.6104,48790.0,22.0,0.9536,17848.0,17691.0,8237.0,14408.0,,0.2623,0.3234,36918.0,0.3015,0.3908323281,0.129,1.03956621729902,34584.0,0,14408.0,2.147747966492655,1.0674878556557945
West Liberty University,WV,26074,41,0.6561,6882.0,1941.0,0.3653,0.6347,0.7112,46862.0,21.0,0.7064,22089.0,15930.0,7990.0,13793.0,,0.3884,0.5653,34151.0,0.4584,0.5594713656,0.081,1.0195790385566,41370.0,0,13793.0,1.9937421777221527,0.8255015711868504
West Virginia University Institute of Technology,WV,25801,13,0.7039,7520.0,1212.0,0.5759,0.4241,0.5734,43154.0,20.0,0.5108,18299.0,18912.0,7560.0,10569.0,,0.3202,0.3499,32000.0,0.2623,0.6418485237,0.083,0.99390179376174,51780.0,0,10569.0,2.5015873015873016,0.6179992275009656
West Virginia Wesleyan College,WV,26201-2994,33,0.5593,5932.0,1121.0,0.446,0.554,0.7578,54372.0,19.0,0.6415,45722.0,31944.0,31944.0,,18182.0,0.3644,0.6669,33750.0,0.512,0.7212837838,0.091,0.98773311727128,46444.0,0,18182.0,1.0,0.726681595039187
West Virginia University,WV,26506,13,0.7603,10642.0,20272.0,0.5061,0.4939,0.7905,57483.0,20.0,0.8428,22238.0,25320.0,8976.0,12983.0,,0.2419,0.4948,32000.0,0.6018,0.6418485237,0.083,0.99390179376174,51780.0,0,12983.0,2.820855614973262,0.6179992275009656
Wheeling University,WV,26003,13,0.2426,6762.0,526.0,0.4943,0.5057,0.4586,49606.0,22.0,0.6825,41676.0,29290.0,29290.0,,19496.0,0.3508,0.6818,33000.0,0.5451,0.7596899225,0.045,0.98299204772967,53132.0,1,19496.0,1.0,0.6210946322366935
Alverno College,WI,53234-3922,11,0.3697,5981.0,1091.0,0.0082,0.9918,0.7073,58784.0,24.0,0.6937,36956.0,29456.0,29456.0,,15491.0,0.58,0.7933,47000.0,0.4476,0.5581727338,0.062,1.01329172657844,47595.0,1,15491.0,1.0,0.9874986868368526
Bellin College,WI,54311,41,0.7209,7565.0,383.0,0.0888,0.9112,0.878,63205.0,25.0,1.0,30865.0,21760.0,21760.0,,26206.0,0.1729,0.5467,29750.0,0.8135,0.893081761,0.009,0.90154107430976,60873.0,0,26206.0,1.0,0.48872242209189626
Beloit College,WI,53511-5595,13,0.8596,6892.0,1069.0,0.4621,0.5379,0.7895,74481.0,19.0,0.6205,61369.0,51532.0,51532.0,,11433.0,0.2725,0.5557,31692.0,0.7721,0.8349705305,0.019,0.89594684506263,50499.0,0,11433.0,1.0,0.6275767836986871
Cardinal Stritch University,WI,53217-3985,21,0.3761,5015.0,976.0,0.3268,0.6732,0.6,64348.0,26.0,0.8149,41284.0,31798.0,31798.0,,18156.0,0.3432,0.5381,42556.0,0.5014,0.5880611741,0.064,1.02016011596081,56514.0,1,18156.0,1.0,0.7530169515518279
Carroll University,WI,53186,13,0.3616,7806.0,2885.0,0.3244,0.6756,0.8282,73362.0,20.0,0.6736,43981.0,32850.0,32850.0,,23355.0,0.2441,0.6777,34750.0,0.6424,0.7788461538,0.032,0.89866819050469,49867.0,0,23355.0,1.0,0.6968536306575491
Carthage College,WI,53140-1994,22,0.551,8421.0,2622.0,0.4233,0.5767,0.7635,76392.0,20.0,0.68,57402.0,45100.0,45100.0,,28191.0,0.2761,0.8444,35550.0,0.6513,0.7931034483,0.047,0.95723592723029,54208.0,0,28191.0,1.0,0.6558072609208973
Concordia University-Wisconsin,WI,53097-2402,21,1.0,6971.0,3028.0,0.3676,0.6324,0.8089,64715.0,24.0,0.6413,44512.0,30352.0,30352.0,,23855.0,0.28,0.5508,36889.0,0.6133,0.5944919278,0.046,0.95175003845999,48626.0,0,23855.0,1.0,0.7586270719368239
Edgewood College,WI,53711-1997,11,0.5867,6217.0,1330.0,0.2654,0.7346,0.7922,68115.0,22.0,0.7237,43449.0,30600.0,30600.0,,25601.0,0.287,0.6196,33000.0,0.638,0.7753036437,0.035,0.93529314653702,52544.0,1,25601.0,1.0,0.6280450669914738
Lakeland University,WI,53073,41,0.1847,6947.0,1706.0,0.4291,0.5709,0.6085,62779.0,27.0,0.7805,41431.0,29880.0,29880.0,,20687.0,0.4298,0.7757,37880.0,0.4783,0.6432391138,0.067,0.99335480949305,49585.0,0,20687.0,1.0,0.7639407078753655
Lawrence University,WI,54911,13,0.8667,8196.0,1425.0,0.4589,0.5411,0.8737,74097.0,19.0,0.6208,60141.0,49122.0,49122.0,,22214.0,0.2249,0.5065,35000.0,0.7965,0.8114285714,0.034,0.88700774283932,48848.0,0,22214.0,1.0,0.7165083524402227
Maranatha Baptist University,WI,53094,31,0.5773,4642.0,580.0,0.4466,0.5534,0.7923,62743.0,21.0,0.7668,26382.0,16660.0,16660.0,,18736.0,0.3597,0.3635,27000.0,0.5441,0.8687150838,0.061,0.82530750046897,43368.0,0,18736.0,1.0,0.6225788599889319
Marian University,WI,54935-4699,13,0.8875,6672.0,1324.0,0.315,0.685,0.6828,63695.0,23.0,0.6461,38093.0,27950.0,27950.0,,19928.0,0.3776,0.7196,41214.0,0.5444,0.6770623742,0.069,0.96094813756753,49088.0,1,19928.0,1.0,0.8395941981747066
Marquette University,WI,53233,11,0.5713,10158.0,8259.0,0.4573,0.5427,0.9001,75591.0,19.0,0.8296,57369.0,43936.0,43936.0,,29756.0,0.1849,0.451,38496.0,0.8315,0.8432653061,0.015,0.88047937514031,72489.0,1,29756.0,1.0,0.5310598849480611
Milwaukee Institute of Art & Design,WI,53202-6003,11,0.3953,5490.0,866.0,0.2979,0.7021,0.8051,69249.0,20.0,0.6799,47854.0,38550.0,38550.0,,24638.0,0.4114,0.8876,37250.0,0.5435,0.661498708,0.07,1.00156506045369,38540.0,0,24638.0,1.0,0.9665282823040996
Milwaukee School of Engineering,WI,53202-3109,11,0.5793,9166.0,2551.0,0.7381,0.2619,0.8507,68757.0,21.0,0.6171,52609.0,42162.0,42162.0,,24440.0,0.2727,0.6891,39352.0,0.6888,0.8496959166,0.018,0.85053856421612,81328.0,0,24440.0,1.0,0.4838677946094826
Mount Mary University,WI,53222-4597,11,0.3262,6427.0,641.0,0.0031,0.9969,0.6479,62361.0,22.0,0.5787,43148.0,31160.0,31160.0,,19775.0,0.6257,0.7702,42750.0,0.5817,0.6014084507,0.077,1.00598126680963,45670.0,1,19775.0,1.0,0.9360630610904314
Northland College,WI,54806-3999,33,0.7313,6379.0,581.0,0.4716,0.5284,0.731,59747.0,21.0,0.665,48435.0,37516.0,37516.0,,18969.0,0.3955,0.6661,32000.0,0.5373,0.7855153203,0.057,0.91934628259073,40467.0,0,18969.0,1.0,0.7907677860973139
Ripon College,WI,54971-0248,32,0.9459,7694.0,765.0,0.4575,0.5425,0.7828,66802.0,19.0,0.6952,54416.0,45113.0,45113.0,,20147.0,0.3891,0.8017,34787.0,0.6742,0.8042553191,0.037,0.93124753622356,49095.0,0,20147.0,1.0,0.7085650269884917
Saint Norbert College,WI,54115-2099,22,0.8333,7949.0,1974.0,0.4179,0.5821,0.821,71321.0,19.0,0.7979,49699.0,39529.0,39529.0,,26340.0,0.2083,0.6454,33000.0,0.7208,0.8384955752,0.01,0.88795175351227,52468.0,1,26340.0,1.0,0.628954791491957
Viterbo University,WI,54601-8804,13,0.3931,6744.0,1722.0,0.2648,0.7352,0.8322,56953.0,23.0,0.7657,40031.0,28650.0,28650.0,,19992.0,0.2655,0.6908,37500.0,0.5782,0.7326732673,0.031,0.92166243092494,49016.0,1,19992.0,1.0,0.7650563081442794
University of Wisconsin-Whitewater,WI,53190-1790,32,0.7535,7841.0,10410.0,0.5156,0.4844,0.8008,67955.0,21.0,0.7893,18109.0,16416.0,7695.0,15249.0,,0.2744,0.5258,34059.0,0.6017,0.7272272272,0.075,0.93802675310407,49599.0,0,15249.0,2.1333333333333333,0.6866872315974112
University of Wisconsin-Eau Claire,WI,54701,13,0.7535,7824.0,10331.0,0.3809,0.6191,0.8188,64551.0,20.0,0.8163,19684.0,17115.0,8840.0,16020.0,,0.2345,0.5022,31000.0,0.6681,0.82064255,0.068,0.91206437980814,51869.0,0,16020.0,1.9360859728506787,0.5976594883263606
University of Wisconsin-Green Bay,WI,54311-7001,12,0.6811,6810.0,6490.0,0.3683,0.6317,0.7223,63413.0,24.0,0.8524,17257.0,16091.0,7873.0,14395.0,,0.2674,0.3964,31250.0,0.5245,0.763762304,0.076,0.96035485879942,45657.0,0,14395.0,2.0438206528642193,0.6844514532273255
University of Wisconsin-La Crosse,WI,54601-9959,13,0.8323,7360.0,9463.0,0.4371,0.5629,0.8401,64374.0,20.0,0.73,17408.0,17946.0,9127.0,14580.0,,0.2012,0.5236,31000.0,0.7009,0.8560126582,0.016,0.91090980135417,54139.0,0,14580.0,1.9662539717322232,0.5726001588503666
Wisconsin Lutheran College,WI,53226-4699,11,0.8987,6874.0,988.0,0.4494,0.5506,0.7637,69126.0,22.0,0.8921,42513.0,30850.0,30850.0,,20899.0,0.306,0.7392,30533.0,0.6055,0.8083989501,0.056,0.91278568159177,47930.0,0,20899.0,1.0,0.6370331733778427
University of Wisconsin-Oshkosh,WI,54901,13,0.677,7539.0,9897.0,0.4192,0.5808,0.7385,64650.0,21.0,0.7633,17893.0,15229.0,7656.0,15463.0,,0.2088,0.3662,32583.0,0.5717,0.7751834556,0.068,0.94856065076354,48569.0,0,15463.0,1.9891588296760712,0.6708600135889148
University of Wisconsin-Parkside,WI,53144,22,0.6734,6884.0,3799.0,0.4509,0.5491,0.7252,64274.0,22.0,0.6582,16036.0,15691.0,7421.0,11327.0,,0.4007,0.4936,37261.0,0.414,0.5911016949,0.093,1.00691740630122,43186.0,0,11327.0,2.114405066702601,0.8628027601537536
Herzing University-Madison,WI,53718,11,0.1033,6076.0,1493.0,0.1701,0.8299,0.3043,60281.0,31.0,0.9055,29711.0,14200.0,14200.0,,24205.0,0.7272,0.8228,34866.0,0.2648,0.3260677467,0.122,1.03610889542931,33093.0,0,24205.0,1.0,1.053576285014958
University of Wisconsin-Stout,WI,54751,32,0.7039,7312.0,7179.0,0.5764,0.4236,0.7199,65020.0,21.0,0.9054,19657.0,17430.0,9463.0,15839.0,,0.2702,0.5682,34000.0,0.5911,0.8118761198,0.038,0.93704967026157,52278.0,0,15839.0,1.8419105991757372,0.6503691801522629
University of Wisconsin-Superior,WI,54880-4500,22,0.7582,6491.0,2150.0,0.3684,0.6316,0.6375,53835.0,24.0,0.8199,18545.0,15705.0,8132.0,13774.0,,0.3563,0.5649,36218.0,0.4168,0.6456582633,0.069,1.00457094497935,43290.0,0,13774.0,1.9312592228234138,0.8366366366366367
University of Wisconsin-Madison,WI,53706-1380,11,0.8236,12706.0,31185.0,0.4804,0.5196,0.9529,71185.0,20.0,0.5441,25890.0,37785.0,10725.0,17708.0,,0.1446,0.2932,33800.0,0.8742,0.8726230425,0.008,0.85942165105508,65213.0,0,17708.0,3.523076923076923,0.518301565638753
University of Wisconsin-Milwaukee,WI,53211,11,0.6366,8684.0,19829.0,0.4744,0.5256,0.7647,65921.0,22.0,0.7657,21754.0,21168.0,9526.0,17876.0,,0.3261,0.5022,37367.0,0.4408,0.6825887339,0.081,0.98672453744103,50707.0,0,17876.0,2.2221289103506194,0.736919951880411
University of Wisconsin-Platteville,WI,53818-3099,32,0.8057,7018.0,7222.0,0.6419,0.3581,0.7875,61602.0,20.0,0.8484,18677.0,15473.0,7353.0,15718.0,,0.2499,0.5039,31000.0,0.5475,0.8169734151,0.074,0.89025275456944,52813.0,0,15718.0,2.104311165510676,0.586976691344934
University of Wisconsin-River Falls,WI,54022-5001,32,0.6477,7702.0,5399.0,0.3591,0.6409,0.7378,69159.0,21.0,0.7888,17406.0,15610.0,8037.0,13748.0,,0.2787,0.5562,31000.0,0.5715,0.7986254296,0.027,0.9479097012715,47441.0,0,13748.0,1.942267015055369,0.6534432242153412
University of Wisconsin-Stevens Point,WI,54481-3897,32,0.8022,6987.0,7349.0,0.4609,0.5391,0.7504,62211.0,20.0,0.8452,17759.0,16980.0,8270.0,14465.0,,0.3059,0.5188,33383.0,0.6116,0.819391635,0.07,0.93426310159806,45855.0,0,14465.0,2.053204353083434,0.7280122124086795
University of Wyoming,WY,82071,33,0.9781,9877.0,9646.0,0.4861,0.5139,0.7587,56061.0,22.0,0.9596,19960.0,18151.0,5581.0,12159.0,,0.2222,0.3436,31449.0,0.5825,0.773340994,0.045,0.95797131720656,50685.0,0,12159.0,3.252284536821358,0.6204794317845517
University of Guam,GU,96923,33,0.5706,7858.0,3169.0,0.4418,0.5582,0.7652,58836.0,21.0,,13590.0,12860.0,5804.0,8825.0,,0.4583,0.2143,33079.0,0.3555,0.6105263158,0.163,1.02739821515388,34066.0,0,8825.0,2.215713301171606,0.9710268302706511
